"assignment_id","worker_id","status","name","max_assignments","mapped_count"
"3C2NJ6JBKAH16I3I85EV3DZY7BWN27","A2HGAQ9WOEU9PN","Approved","ZM0475446",20,20
"3JV9LGBJWTE93XB18ZZXK6T4749OG9","ADLYO655RWJUI","Approved","ZM0475446",20,20
"3R8YZBNQ9HITVGDGU9N73YBBN3AQ7K","A314XJY8V1YL12","Untrusted","ZM0475446",20,20
"3GNA64GUZE4E8CZX6G8A5EXFWXMQ5C","A1XVZCQ983ETMR","Approved","ZM0475446",20,20
"33FOTY3KEMLBQTOV0B53IJVHG2Z1CJ","A3VE5OH94HYHET","Approved","ZM0475446",20,20
"3STRJBFXOWRUIBCSU76BC8RKDUYTKW","A7TP8TTJ88Y0R","Approved","ZM0475446",20,20
"3OS46CRSLFZ2WOVSXYCP37AN9K06VQ","A2HZQUFSD3ACSI","Approved","ZM0475446",20,20
"3TOK3KHVJTIQA400FWV3ETGB82NO75","A1HGC1W5EWXUYS","Approved","ZM0475446",20,20
"3NKQQ8O39Y514IL72VAYDRIWCZIUDL","A2IMMQ5AS3ZK78","Approved","ZM0475446",20,20
"3VW04L3ZLT67JSKJY0MXR5KSN0WXX6","ARTSG66V2MOJ6","Untrusted","ZM0475446",20,20
"3GNCZX450INQE6AZ1ZK2DKNRKGMPAE","AI39WUF9N0XJ9","Approved","ZM0475446",20,20
"3G5F9DBFOPXITDF9TH3T0YZDJZBHV0","A3MZLFTQM5XWK","Approved","ZM0475446",20,20
"3WJEQKOXA82NXERXGX9CCO5TH1O1AW","A2RMJNF6IPI42F","Approved","ZM0475446",20,20
"3S96KQ6I9M4M456I2QKO8VWUUNODTV","A1SL65Z68BK1UT","Untrusted","ZM0475446",20,20
"3VW6495TLJ0LJ2038SU1TXYARDOYYP","AAJCPHDQ2H76U","Approved","ZM0475446",20,20
"3OVR4I9USPJWCTVXSBP00MR1X3IQ43","A2Q1YS118AO2BP","Approved","ZM0475446",20,20
"37ZHEEHM6WM1OF7EWYBBQQI0EPP73K","A1909MOQZUXZZ5","Approved","ZM0475446",20,20
"3SNVL38CI4SDWUAH8LBLNYRGQPOKCT","A18ZUFGMNOVI2Y","Approved","ZM0475446",20,20
"3SB4CE2TJVVVNFCQNQUJ7X9UM5ZAX7","AXXH66SC5NR6U","Approved","ZM0475446",20,20
"3OXV7EAXLEQIKFT9DO6JKCI4J9M36O","A8KHWKKGAGOH0","Approved","ZM0713987",3,19
"3TDXMTX3CBUXAIBSYRD6OIKT2RII62","A2TJGFPBFEIXMJ","Approved","ZM0713987",3,19
"3HVVDCPGTESP2G19YM72LG6VCIWTYZ","A1DABMXVWWL0TR","Untrusted","ZM0713987",3,19
"3JC6VJ2SABJMLWSGHKBOFEIASBLA52","A8KHWKKGAGOH0","Approved","ZM0685217",5,20
"3NPI0JQDAO5VT2987ZBJ8PDJ71KPT3","AMVBVRHSEZGZY","Untrusted","ZM0685217",5,20
"3GGAI1SQEVY8MIAKTXO12BJKEA9CMB","A1RILUP7EBYOQ1","Approved","ZM0685217",5,20
"3UXUOQ9OKEX1806Z5DQLDYW6JI67A6","A1K0C7QDBNOE4P","Approved","ZM0685217",5,20
"30LSNF239UV9SHSRBP13Y53HLADI2T","A11BIQ0QEUK0UV","Approved","ZM0685217",5,20
"3907X2AHF05193FVOKRN724T8HCP23","A1909MOQZUXZZ5","Untrusted","ZM0640464",4,20
"3NGI5ARFTT5UKIXZ5GR92JUOGBYP1M","A2IMMQ5AS3ZK78","Approved","ZM0640464",4,20
"3FK0YFF9PZGNBEATY6KXFZQMR35VV1","A3MZLFTQM5XWK","Approved","ZM0640464",4,20
"3A1COHJ8NJVKI1JWLOSJ8KF58QUH8T","A2HGAQ9WOEU9PN","Approved","ZM0640464",4,20
"3WS1NTTKEYCIMGNNVUR4CKXA9QLF0C","A3UYPGEKV45VZ6","Approved","ZM0698641",20,20
"3S0TNUHWKTI36LEUZS9THZ07GBK8DK","AEJMW2LLLCVFI","Approved","ZM0698641",20,20
"3X87C8JFV6BFEEX8ICLIYP77BKJQSA","A2Q1YS118AO2BP","Approved","ZM0698641",20,20
"3RXPCZQMQPBO75402X1M8AGWFXY1G7","A2QDZ33613QLPI","Untrusted","ZM0698641",20,20
"3S4AW7T80BILLWFK06H4J0S7NYUL4A","A2HZQUFSD3ACSI","Approved","ZM0698641",20,20
"3KKG4CDWKIYQKUEBB9EEER1CN5G946","A3HPVFAF1U9WXK","Untrusted","ZM0698641",20,20
"3VELCLL3GKJIT585RDV4QPGKEJ1F1R","A2ISTNRL26YN9F","Approved","ZM0698641",20,20
"3DPNQGW4LLF32BCDD2B2UHAAX4946R","AUYEET1SC50YU","Approved","ZM0698641",20,20
"3GM6G9ZBKNXP8ZCVFJJRRLJO33HMTR","A11T4227GSO6EP","Approved","ZM0698641",20,20
"32EYX73OY09V5S4CKW5IIGZ0S4QRUE","A2DWQF4ZHHBLOW","Approved","ZM0698641",20,20
"3EKVH9QMEY4SK6C5JB0S78N4UCJ2D4","ADLYO655RWJUI","Approved","ZM0698641",20,20
"34S6N1K2ZVJFX83FFD1NDP1BS43LHL","AJXIC6Q5EM76P","Approved","ZM0698641",20,20
"3B4YI393V9WRRUCLAGANTPM8T9SSSR","AZ4NM6ZXTGT0","Approved","ZM0698641",20,20
"3VHHR074H3HI4JX324FBMCCHE2N7LN","A3IRHGHJ3N24YI","Approved","ZM0698641",20,20
"3I0BTBYZAXLOM74I0KJS154QF2KY03","A2F9V69F6TZIAB","Approved","ZM0698641",20,20
"31Z0PCVWUKF6NW58BDH283MY8FA7TR","A2SYGP6A5GN4S3","Approved","ZM0698641",20,20
"3CFJTT4SXTQGEIPXH1IYUWKPXYV7IB","A1SL65Z68BK1UT","Approved","ZM0698641",20,20
"3JZQSN0I3QAFXKY89WG7XCKQG9SGF2","AF8UNUWWF7RPW","Untrusted","ZM0698641",20,20
"35H6S234SA0LYUGDR7UCZ9GOX0156U","A2NGIJ1BSU9B9V","Approved","ZM0698641",20,20
"3YT88D1N08YPJUEYFS0KUVNMKZBK35","A1HKYY6XI2OHO1","Approved","ZM0698641",20,20
"388U7OUMF71FP6SWMPRYT9BTCKE0RM","A1XVZCQ983ETMR","Approved","ZM0712874",1,20
"36W0OB37HWEZ2XKJUESWL4C97I5ZHM","ARF0YRA4UT03C","Approved","ZM0725807",1,20
"3I3WADAZ9Q4BN0MHR3G6G92FHS85OF","A1SL65Z68BK1UT","Approved","ZM0638326",6,20
"3NAPMVF0ZWFC3XBVSYX67GD87T972S","A1NM7ZPZ3NH412","Approved","ZM0638326",6,20
"3UXUOQ9OKEX1806Z5DQLDYW6JHD7AB","A1R0689JPSQ3OF","Approved","ZM0638326",6,20
"3BXQMRHWKZY48CRKFO91WH5QL97MUK","AMUC6OI4A2GY4","Approved","ZM0638326",6,20
"3ITXP059PWJYSRTVNM191OVLWISSJ7","A2HGAQ9WOEU9PN","Approved","ZM0638326",6,20
"33PPUNGG385CRRYMQJ4QZ8EFTFZZRQ","A2EOOF9D135HQ1","Approved","ZM0638326",6,20
"3H7Z272LX777AP13YQ9SMY32962LPW","A2KYR3GRQT2EL0","Approved","ZM0711850",20,20
"3KWTYT087033HFJKEB0EOSYLI695L2","A2Q1YS118AO2BP","Untrusted","ZM0711850",20,20
"3WQ3B2KGE8GSGOWPMB987ZPZUWRB14","AI39WUF9N0XJ9","Approved","ZM0711850",20,20
"354P56DE9K358WSTMDCCYYQC16J7S4","A3CCU49BFNBXXB","Approved","ZM0711850",20,20
"3M68NM076H7A3HEBOE7F2ALKKTK6RK","ADLYO655RWJUI","Approved","ZM0711850",20,20
"3LO69W1SU3D1XC84V7J5SPPA8F1GL9","A2YWFGJOOHKH0Q","Approved","ZM0711850",20,20
"37XITHEISW9ZJYNCY5KIOADUGF2RC4","A08713333G059I6B3STS6","Approved","ZM0711850",20,20
"3KKG4CDWKIYQKUEBB9EEER1CIHS49W","A3PJ51GS2AKBO6","Untrusted","ZM0711850",20,20
"33FOTY3KEMLBQTOV0B53IJVHCIXC1K","A1XVZCQ983ETMR","Approved","ZM0711850",20,20
"3TK8OJTYM1LA6UDXCUBY971405KVP7","A21I4DTJGWJYQJ","Approved","ZM0711850",20,20
"3ZGVPD4G6THP76BEU89LZNFXDKOTZP","A1EQ2HDHF2WWSY","Approved","ZM0711850",20,20
"3I33IC7ZWF2UMZ9TZ19QH7FY4M6A2F","A3UYPGEKV45VZ6","Approved","ZM0711850",20,20
"3R2UR8A0IAGKPJ6RX9Z18STZ6CIXOJ","A8KHWKKGAGOH0","Approved","ZM0711850",20,20
"3Q5ZZ9ZEVOF828Z1KMRAJNCFY9085F","AEJMW2LLLCVFI","Approved","ZM0711850",20,20
"3M23Y66PO27M4WEO337KSKQG6Y16SC","A2SYGP6A5GN4S3","Approved","ZM0711850",20,20
"3MHW492WW0D4LRGKKEJ6S379V2EVMK","A2HGAQ9WOEU9PN","Approved","ZM0711850",20,20
"3F6KKYWMNB1O9S1Y5UYCZWQ20M0NDV","A2IMMQ5AS3ZK78","Approved","ZM0711850",20,20
"34X6J5FLPTYMFBEIVIC46OGKAHVJQ3","A2S96ZZ70YFPSK","Approved","ZM0711850",20,20
"33JKGHPFYCURDM7BINXFIMDW91WNMJ","A23G6NA8Z654QL","Untrusted","ZM0711850",20,20
"37C0GNLMHF3G27V66DCVXL4G5XPD6R","A2ISTNRL26YN9F","Approved","ZM0711850",20,20
"3HYA4D452RJPIQQ1AHVIV8QP0ZY2FS","ARF0YRA4UT03C","Untrusted","ZM0727303",20,20
"37C0GNLMHF3G27V66DCVXL4G4UZD6U","A2RMJNF6IPI42F","Approved","ZM0727303",20,20
"3IHR8NYAM71BCHUISYAB0H1RMO44PQ","A2SBN9B6Q3DN2X","Approved","ZM0727303",20,20
"3LBXNTKX0RVHIW2LVKGJB2YAAJB9X7","AI39WUF9N0XJ9","Approved","ZM0727303",20,20
"386CSBG1OZMARGZBBZIFXKBFNOD6QB","A19LTHK3TA57SF","Untrusted","ZM0727303",20,20
"36DSNE9QZ5YJUZ12G5K0HJLKUTEOJQ","A12L49XOTAS4H8","Untrusted","ZM0727303",20,20
"33OOO72IVHLCZD042UPDOPEC3HHTCY","A2K56J9POYUFCA","Untrusted","ZM0727303",20,20
"3J4Q2Z4UTY38LVEH2HVJVEASBRJQWB","A1JK98CUTURSFN","Approved","ZM0727303",20,20
"336KAV9KYQSVIH7WF7N6KTX56TU2YX","A2QDZ33613QLPI","Untrusted","ZM0727303",20,20
"3E47SOBEYQWMQZKT8IQ9AIC3S2MICV","A25UOYTF2NCR6R","Approved","ZM0727303",20,20
"3R2PKQ87NW8ZZLWKL7KNDEHFMHRIMG","A1UI059YV3XH73","Approved","ZM0727303",20,20
"3JBT3HLQF82RFEI7DR01UDE0NZFZP1","A2KYR3GRQT2EL0","Approved","ZM0727303",20,20
"3JJVG1YBEBXR46X8NYBKAP2G5WW5BJ","AZ4NM6ZXTGT0","Approved","ZM0727303",20,20
"3VD82FOHKQOWMLVW6D3EUF8P4CXOCA","A31LPSIQ9A7RWV","Approved","ZM0727303",20,20
"3J2UYBXQQLCM3NUCU1O0IEKXAOV601","ADLYO655RWJUI","Approved","ZM0727303",20,20
"3ZSY5X72NXB0SNKFOAT9JA7B4E0ORI","A2S96ZZ70YFPSK","Approved","ZM0727303",20,20
"3HMIGG0U4L664W9LVOW7UKA8SJS8YS","A1SAE2COMX5P8M","Untrusted","ZM0727303",20,20
"3UOUJI6MTDEF2OQOTVBA7YLOONZUX0","A19UBZFVUWL1ES","Approved","ZM0727303",20,20
"3R2PKQ87NW8ZZLWKL7KNDEHFNQNIMV","A16H809DRDT4B9","Untrusted","ZM0727303",20,20
"36W0OB37HWEZ2XKJUESWL4C92IPZH1","A8HLL7X0BM4QE","Untrusted","ZM0727303",20,20
"3SKEMFQBZ35BKRK4R9VGLCVX0QY8KQ","A8KHWKKGAGOH0","Approved","ZM0727304",4,20
"3B837J3LDOWFQFC8VRAI3FHC7CZSR3","A3V1ZYXBJYCIIE","Untrusted","ZM0727304",4,20
"3NG53N1RLVJCVIHK410OHTHWU0E8P1","A2IMMQ5AS3ZK78","Approved","ZM0727304",4,20
"3NS0A6KXC48L21P8A8AE0408SINGZZ","A2M9MD6AHXVT54","Approved","ZM0727304",4,20
"30BXRYBRP4XV82FEJR8PM0IRR94WHJ","ALY6JTDRJKD92","Approved","ZM0663093",1,20
"3IXEICO792JNJWR3S3CA2PM2CZ5T6I","A2HZQUFSD3ACSI","Approved","ZM0459286",20,20
"374TNBHA8BVCA09HHID7GBV8R2AQYC","A1DE0J98KFXN0Z","Approved","ZM0459286",20,20
"3ZWFC4W1UU76MA7MP7AJWGYXHDNRFI","A2Q1YS118AO2BP","Approved","ZM0459286",20,20
"3GM6G9ZBKNXP8ZCVFJJRRLJO308MTC","ADLYO655RWJUI","Approved","ZM0459286",20,20
"3IXEICO792JNJWR3S3CA2PM2D01T6H","A2HGAQ9WOEU9PN","Untrusted","ZM0459286",20,20
"39JEC7537U1RC54T7PPSP72X67UCVA","A1XVZCQ983ETMR","Approved","ZM0459286",20,20
"37U1UTWH9VMX7VXZHT4DMOHBVABR85","A3VE5OH94HYHET","Approved","ZM0459286",20,20
"3OLF68YTN91ENTL5NWOX1Q9NIA4AF1","A25UOYTF2NCR6R","Approved","ZM0459286",20,20
"3S0TNUHWKTI36LEUZS9THZ07G9ID8J","ALY6JTDRJKD92","Approved","ZM0459286",20,20
"33CUSNVVNNCRPQI3IKYDV7M65JW88L","A5KZLEGBMV0DY","Approved","ZM0459286",20,20
"3EJJQNKU9R5Q06YSKXYJZ1AAYUBHRM","AHPUVVEDSDA5F","Approved","ZM0459286",20,20
"3WI0P0II61S9OQTQY1FT8GVC62PRDU","AEJMW2LLLCVFI","Approved","ZM0459286",20,20
"3ZGVPD4G6THP76BEU89LZNFXI5XZTF","A2EOOF9D135HQ1","Approved","ZM0459286",20,20
"3UN61F00HWPEKDEXJVXAA47KTLZR5U","A13FXMMPTZUVRP","Approved","ZM0459286",20,20
"3O6CYIULED10DOLYJQFO5F7HKHHUWS","A8KHWKKGAGOH0","Approved","ZM0459286",20,20
"3TU5ZICBRD1XVUIZ4EFDHY76ZPAQ86","AL83KKXUORS9Y","Approved","ZM0459286",20,20
"3UXUOQ9OKEX1806Z5DQLDYW6KOSA78","A2S96ZZ70YFPSK","Approved","ZM0459286",20,20
"3YHH42UU5BF4M8XJH5U27X2U6MML02","A2QDZ33613QLPI","Approved","ZM0459286",20,20
"3P4RDNWND569YDQZIA7VXMPYORLJIG","A1EAEZ7VIHKQ2","Untrusted","ZM0459286",20,20
"3M68NM076H7A3HEBOE7F2ALKP9ER60","A252Z0ZJ7PF59Q","Approved","ZM0459286",20,20
"39O5D9O87TS70W2ANFJM6CAEF9XC3H","A1909MOQZUXZZ5","Approved","ZM0689848",1,20
"33LK57MYLT5OS6YZ584VPIJBGMDZSK","A2FJSIQEW4HBKK","Approved","ZM0663074",20,20
"3E13VNJ1NNV23WAVSL1PTMTCU94I1S","A3V1ZYXBJYCIIE","Approved","ZM0663074",20,20
"3LRKMWOKB5HVN7H1BTPPY067ISLZ2O","ARTSG66V2MOJ6","Untrusted","ZM0663074",20,20
"3B1NLC6UGZWROXN2NZCC96YUICIPGB","AYFAOYFBISRF3","Approved","ZM0663074",20,20
"3FTF2T8WLRI2TWXVLFKX9JK37WXW9T","ADLYO655RWJUI","Approved","ZM0663074",20,20
"3DL65MZB8DFAAUI7CZ0IP3EB6D0ECH","A1686OU0K6B1D5","Approved","ZM0663074",20,20
"3RXPCZQMQPBO75402X1M8AGWFWWG1I","A2HGAQ9WOEU9PN","Approved","ZM0663074",20,20
"3OXV7EAXLEQIKFT9DO6JKCI4J2763Y","ATMQRDBW7WM1Z","Approved","ZM0663074",20,20
"3G5F9DBFOPXITDF9TH3T0YZDJ0FVHK","AKNZG1Q6B0GFY","Untrusted","ZM0663074",20,20
"3DR23U6WE5ERWBKIYLV8EDEFU0FTEW","A2Q1YS118AO2BP","Approved","ZM0663074",20,20
"31T4R4OBOSGP1F3XPRMCJTMUKRJC7I","A1XVZCQ983ETMR","Approved","ZM0663074",20,20
"3BEFOD78W6T5REX50IIJJD7WN314MC","A25UOYTF2NCR6R","Approved","ZM0663074",20,20
"33FOTY3KEMLBQTOV0B53IJVHH5NC1P","AMUC6OI4A2GY4","Approved","ZM0663074",20,20
"3OLQQLKKNSPXI8ODMRH4C7R6WY9JE2","A2OW0LUTGOJI6J","Approved","ZM0663074",20,20
"30H4UDGLT2IRG7JOY2A7MBIREZDPM4","A2HZQUFSD3ACSI","Approved","ZM0663074",20,20
"3WAKVUDHUWGLN9KXBI7CDZ80RSOU7A","A21I4DTJGWJYQJ","Approved","ZM0663074",20,20
"32EYX73OY09V5S4CKW5IIGZ0S4IRU6","A3IVMLE5FNMO6B","Approved","ZM0663074",20,20
"3R2UR8A0IAGKPJ6RX9Z18STZBZOOXV","A1IYFXLF8HPO0G","Approved","ZM0663074",20,20
"3DI28L7YXAEQNR89W2BY87VK2HNE17","AG0X3PQK2FWQJ","Approved","ZM0663074",20,20
"3VJ40NV2QIND82X7SZY4JP8TY7FOTZ","A1GK9ZI7T30X9Z","Untrusted","ZM0663074",20,20
"3WJ1OXY92AG58EBIFIIRRYS1Q7Y8AM","AZ4NM6ZXTGT0","Approved","ZM0711246",20,20
"35LDD5557A4Q5GM8LA5ZQUWSFOOKM8","A25UOYTF2NCR6R","Approved","ZM0711246",20,20
"3NC5L260MOM3PXF6XFTF2LTS2UEOFL","A74DP08JDBH37","Approved","ZM0711246",20,20
"3TVSS0C0E10LDB69JLPE0JLFW5HTW6","AG0X3PQK2FWQJ","Approved","ZM0711246",20,20
"3OCHAWUVGOK1ZSLCZH781BCQMVWXKZ","A1909MOQZUXZZ5","Approved","ZM0711246",20,20
"345LHZDEDXS3MQJA964M0IWKHTD3UQ","A1PWXW1568V5RL","Untrusted","ZM0711246",20,20
"30LSNF239UV9SHSRBP13Y53HHK72IN","A2Q1YS118AO2BP","Approved","ZM0711246",20,20
"37ZHEEHM6WM1OF7EWYBBQQI09J673K","A1HKYY6XI2OHO1","Untrusted","ZM0711246",20,20
"39KFRKBFINV9POW125L3R60889TYOP","A3TK9GIX5SL4UQ","Untrusted","ZM0711246",20,20
"34PGFRQONOBRZ8A47RBAYDY6Y8VJW6","A1RILUP7EBYOQ1","Approved","ZM0711246",20,20
"32XVDSJFPZXVO0IIW4ZVQYAYYVO2M4","APDZX0GWOK1GG","Approved","ZM0711246",20,20
"3VE8AYVF8MX045SQQY4J5Z3SNWG8FM","A2KYR3GRQT2EL0","Approved","ZM0711246",20,20
"3VAR3R6G1P1UAI5JP1N9STC6FY4O8N","A2HZQUFSD3ACSI","Approved","ZM0711246",20,20
"37W3JXSD668HUX53TRCD80DUBF9WYO","AUW6U0UX2VC7Q","Approved","ZM0711246",20,20
"3FIJLY1B6U4LAXR7CF6URLYIC7IFPH","A2ET3KM3IE33MM","Approved","ZM0711246",20,20
"323Q6SJS8IGTXGTJT2YPICWRQGAHFG","A11T4227GSO6EP","Approved","ZM0711246",20,20
"3L0KT67Y8EGONGOU9M2CBBA952QYSO","A2OW0LUTGOJI6J","Approved","ZM0711246",20,20
"3VHP9MDGRNK2G8I37AKO7LZBDPSFCU","AXW5865MPP85D","Untrusted","ZM0711246",20,20
"386CSBG1OZMARGZBBZIFXKBFO5VQ6C","A3H2HWBP6C2FIV","Untrusted","ZM0711246",20,20
"3SPJ0334213VOD54MSTYJAJM9KYJYG","A34DWBBWZRLO1X","Approved","ZM0711246",20,20
"323Q6SJS8IGTXGTJT2YPICWRVZ1HFE","A1SRF7085UM3HI","Approved","ZM0698641",3,20
"3W2LOLRXLBFH2WZ0QI1GCTQ2Q4GRKN","A2NGIJ1BSU9B9V","Approved","ZM0698641",3,20
"3EA3QWIZ4IV3CGM4U4LZZSC7MLNTIQ","A2HGAQ9WOEU9PN","Approved","ZM0698641",3,20
"3T111IHZ5EQXL0G9MLARMKCMASIR92","A2Q1YS118AO2BP","Approved","ZM0685218",20,20
"3IQ1VMJRYTK5MJUSKAO5RUNCAO89AQ","ADLYO655RWJUI","Approved","ZM0685218",20,20
"3S4AW7T80BILLWFK06H4J0S7I9XL4U","A19UBZFVUWL1ES","Approved","ZM0685218",20,20
"304SM51WA34SA8VJZUOS30C8KV1BSJ","AI39WUF9N0XJ9","Approved","ZM0685218",20,20
"38F71OA9GTWFPUUUKZE2AH4N74NMFC","A21I4DTJGWJYQJ","Approved","ZM0685218",20,20
"3M81GAB8A0JGXSG67QZN80X727WBQA","A2KYR3GRQT2EL0","Approved","ZM0685218",20,20
"3X4JMASXCM9S9ZB7QS58TU6PP4B0BG","A2M9MD6AHXVT54","Approved","ZM0685218",20,20
"37ZHEEHM6WM1OF7EWYBBQQI09Q673Y","A1NM7ZPZ3NH412","Approved","ZM0685218",20,20
"3HRMW88U16QOSQF4HHVH7AHJ13L0MB","A34WAR0H85FL2K","Approved","ZM0685218",20,20
"3QUO65DNQUOS8FCWS4OEOLUVCS6OUJ","A194E79BDFEZIU","Approved","ZM0685218",20,20
"3TXMY6UCAEOZ7X8CLQVIJK3PKTVCQJ","A1RILUP7EBYOQ1","Approved","ZM0685218",20,20
"35DR22AR5DKV3UD5EBF9KPVOBKW3X2","A2BA9Y6VGW6WS1","Untrusted","ZM0685218",20,20
"3FTF2T8WLRI2TWXVLFKX9JK32AY9WU","A3V1ZYXBJYCIIE","Approved","ZM0685218",20,20
"32EYX73OY09V5S4CKW5IIGZ0NHRRU0","A1909MOQZUXZZ5","Approved","ZM0685218",20,20
"3E7TUJ2EGCM3KQX44KF7HVVIVWPD9Q","A3PRZRK9IC5CBI","Approved","ZM0685218",20,20
"3F0BG9B9MPN24I42LJ41GKEDIUEY7E","A1XVZCQ983ETMR","Approved","ZM0685218",20,20
"3Q8GYXHFEP2AEBPE1Y7FL98YO065C3","AEJMW2LLLCVFI","Untrusted","ZM0685218",20,20
"345LHZDEDXS3MQJA964M0IWKH5RU3J","A2DKR8JVBPWELP","Approved","ZM0685218",20,20
"3JMSRU9HQIU693O73GVNFV20M23VEF","A2ISTNRL26YN9F","Approved","ZM0685218",20,20
"3WJEQKOXA82NXERXGX9CCO5TCJ0A1C","A3TK9GIX5SL4UQ","Approved","ZM0685218",20,20
"3S96KQ6I9M4M456I2QKO8VWUP9NDTX","A28GJDYQQ6KGEO","Approved","ZM0725807",20,20
"33CID57104T030WG0SCL9V014JG3LQ","A2SBN9B6Q3DN2X","Approved","ZM0725807",20,20
"358010RM5ETFF3FOYLLF3KN72COVX6","A2Q1YS118AO2BP","Approved","ZM0725807",20,20
"3TE3O857308MLGVA1CVCCX484XER22","A2POACRR0JSC1N","Approved","ZM0725807",20,20
